dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,24.000000,217.000000,0.000982,0.098182,4.909091,245.454545,0.000000
0.020000,24.000000,217.000000,0.000982,0.000000,-4.909091,-490.909091,0.000000
0.020000,24.000000,217.000000,0.000982,0.000000,0.000000,245.454545,0.000000
0.020000,24.000000,217.000000,0.000982,0.000000,0.000000,0.000000,0.000000
0.020000,24.000000,217.000000,0.000982,0.000000,0.000000,0.000000,0.000000
0.020000,24.000000,217.000000,0.000982,0.000000,0.000000,0.000000,0.000000
0.020000,24.036455,217.000000,0.037436,1.822727,91.136364,4556.818182,0.000000
0.020000,24.099291,217.000000,0.100273,3.141818,65.954545,-1259.090909,0.000000
0.020000,24.178818,217.000000,0.179800,3.976364,41.727273,-1211.363636,0.000000
0.020000,24.277000,217.000000,0.277982,4.909091,46.636364,245.454545,0.000000
0.020000,24.395800,217.000000,0.396782,5.940000,51.545455,245.454545,0.000000
0.020000,24.537182,217.000000,0.538164,7.069091,56.454545,245.454545,0.000000
0.020000,24.703109,217.000000,0.704091,8.296364,61.363636,245.454545,0.000000
0.020000,24.895545,217.000000,0.896527,9.621818,66.272727,245.454545,0.000000
0.020000,25.116455,217.000000,1.117436,11.045455,71.181818,245.454545,0.000000
0.020000,25.367800,217.000000,1.368782,12.567273,76.090909,245.454545,0.000000
0.020000,25.651545,217.000000,1.652527,14.187273,81.000000,245.454545,0.000000
0.020000,25.969655,217.000000,1.970636,15.905455,85.909091,245.454545,0.000000
0.020000,26.324091,217.000000,2.325073,17.721818,90.818182,245.454545,0.000000
0.020000,26.716818,217.000000,2.717800,19.636364,95.727273,245.454545,0.000000
0.020000,27.149800,217.000000,3.150782,21.649091,100.636364,245.454545,0.000000
0.020000,27.625000,217.000000,3.625982,23.760000,105.545455,245.454545,0.000000
0.020000,28.144382,217.000000,4.145364,25.969091,110.454545,245.454545,0.000000
0.020000,28.709909,217.000000,4.710891,28.276364,115.363636,245.454545,0.000000
0.020000,29.323545,217.000000,5.324527,30.681818,120.272727,245.454545,0.000000
0.020000,29.986273,217.000000,5.987255,33.136364,122.727273,122.727273,0.000000
0.020000,30.698091,217.000000,6.699073,35.590909,122.727273,0.000000,0.000000
